status,benchmark,model,data,split,sub_dataset,num_shots,tau,gamma,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.01,0.75,80.6,74.3,1.8,45.1,49.6,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p01_gamma_0p75,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p01_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p01_gamma_0p75.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.01,0.8,80.7,74.8,1.8,45.1,51.3,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p01_gamma_0p8,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p01_gamma_0p8_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p01_gamma_0p8.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.01,0.9,80.8,74.8,1.8,45.1,49.6,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p01_gamma_0p9,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p01_gamma_0p9_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p01_gamma_0p9.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.4,77.8,73.5,3.5,31.9,42.5,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p4,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p4_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p4.log
failed,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.5,,,,,,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p5,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p5.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.6,80.5,75.2,7.1,38.9,49.6,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p6,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p6_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p6.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.7,81.3,75.7,8.0,43.4,57.5,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p7_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p7.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.75,81.5,75.2,8.8,43.4,55.8,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p75,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p75.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.8,81.7,75.7,8.8,44.2,53.1,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p8,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p8_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p8.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.02,0.9,82.2,78.3,9.7,46.9,53.1,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p9,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p9_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p02_gamma_0p9.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.4,78.8,75.2,4.4,31.9,44.2,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p4,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p4_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p4.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.5,80.6,76.1,10.6,34.5,51.3,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p5,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p5.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.6,81.8,75.7,8.8,41.6,56.6,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p6,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p6_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p6.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.7,82.6,76.1,10.6,46.9,58.4,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p7_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p7.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.75,82.9,76.1,10.6,52.2,60.2,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p75,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p75.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.8,83.2,77.0,11.5,54.0,58.4,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p8,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p8_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p8.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.025,0.9,83.5,78.8,11.5,53.1,60.2,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p9,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p9_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p025_gamma_0p9.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.4,79.4,75.2,4.4,33.6,45.1,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p4,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p4_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p4.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.5,81.1,76.5,9.7,39.8,53.1,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p5,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p5.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.6,82.7,76.1,14.2,44.2,56.6,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p6,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p6_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p6.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.7,83.6,77.0,15.0,49.6,58.4,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p7_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p7.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.75,83.9,77.9,14.2,52.2,61.1,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p75,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p75.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.8,84.2,78.3,15.0,53.1,62.8,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p8,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p8_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p8.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.03,0.9,84.3,78.3,15.9,54.0,61.9,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p9,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p9_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p03_gamma_0p9.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.4,80.6,77.0,3.5,31.0,46.9,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p4,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p4_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p4.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.5,82.4,77.4,12.4,36.3,47.8,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p5,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p5.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.6,83.8,78.8,26.5,40.7,54.9,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p6,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p6_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p6.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.7,84.8,79.2,28.3,49.6,62.8,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p7_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p7.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.75,85.2,80.1,29.2,49.6,64.6,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p75,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p75.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.8,85.3,80.1,27.4,51.3,67.3,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p8,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p8_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p8.log
ok,wikimia25,gpt-5,SimMIA/WikiMIA-25,,paper_subset,7,0.04,0.9,85.6,80.1,26.5,53.1,67.3,wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p9,simmia_out/WikiMIA-25/paper_subset/gpt-5/7,simmia_out/WikiMIA-25/paper_subset/gpt-5/7/wpmia_wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p9_roc_tpr_at_5_fpr.png,logs/wpmia/20260526_094240_wikimia25_gpt5_wpmia_refine/wikimia25_gpt-5_paper_subset_7_tau_0p04_gamma_0p9.log
